85 21 40 66 20 17 39 15 58 79 36 28 23 82 10 69 01 78 65 19 28 39 48 00 93 37 06 07 81 82 93 97 46 54 79 49 22 41 41 98 32 00 67 71 88 05 46 73 20 90 20 41 22 32 71 23 24 91 38 35 73 83 93 14 34 19 98 26 73 27 96 33 78 23 94 93 88 13 10 34 92 84 42 71 98 64 87 08 34 86 57 03 00 53 50 16 63 84 59 64
76 11 75 61 55 21 33 11 28 79 30 86 58 04 30 41 89 92 33 63 95 42 52 66 33 47 82 76 57 59 75 27 73 74 62 45 42 33 94 08 47 88 26 48 26 86 04 91 97 98 91 79 66 60 71 46 02 54 47 63 38 82 35 62 46 79 39 42 64 96 51 84 65 21 17 47 65 04 06 97 09 50 13 94 21 92 13 89 09 06 01 78 83 90 76 21 09 55 44 73
57 16 98 25 72 78 32 32 34 77 65 72 39 25 28 63 68 18 46 04 64 51 96 69 87 60 92 21 76 99 27 43 77 27 66 10 02 68 10 69 92 00 49 89 24 76 17 91 99 83 32 66 58 25 76 54 82 69 86 66 73 10 93 32 02 09 93 88 41 37 76 48 74 69 53 40 57 59 80 23 99 91 31 09 78 47 46 53 72 18 63 01 04 45 68 37 64 69 88 33
82 74 19 02 59 39 69 14 37 38 26 45 07 84 01 82 04 87 54 93 23 08 58 33 37 24 13 72 51 14 41 53 11 95 78 23 05 01 97 55 09 87 67 82 47 97 76 03 06 69 30 90 44 05 55 20 44 78 37 29 95 45 00 74 47 24 04 54 25 25 02 59 43 60 69 82 49 24 79 60 56 79 85 65 13 31 49 69 29 86 91 79 59 68 29 88 14 57 67 28
67 13 20 89 01 40 41 89 72 46 89 44 20 01 58 90 75 72 09 58 34 56 51 96 02 68 83 10 88 10 44 59 15 00 77 34 75 68 64 76 12 15 05 74 95 11 33 07 36 57 04 42 44 53 21 87 27 09 07 15 88 85 72 09 83 77 10 16 50 77 94 36 32 36 64 36 29 16 76 67 11 31 75 81 40 98 97 01 20 23 75 48 08 27 06 42 39 63 62 52
65 37 75 66 43 43 50 89 69 12 50 03 00 50 81 36 44 66 57 92 13 86 52 26 03 76 05 14 49 06 56 13 54 19 99 55 66 91 96 44 15 16 98 45 23 97 70 64 76 27 80 87 16 82 81 39 47 73 51 62 11 24 39 86 90 62 30 00 23 02 52 87 59 93 50 64 87 41 32 35 26 46 83 85 33 13 55 86 10 31 19 18 04 93 64 73 96 59 37 39
08 39 40 89 97 90 84 99 88 68 96 37 28 41 25 53 78 92 92 39 06 80 08 96 04 35 86 87 77 92 76 29 48 36 27 02 36 97 87 78 48 64 40 70 62 56 69 89 05 84 99 91 53 19 06 53 25 81 17 41 11 18 58 10 69 92 16 54 40 09 83 34 20 08 81 99 38 14 95 03 47 87 69 99 01 53 10 94 83 85 74 28 90 23 29 04 64 71 41 57
54 95 88 65 06 31 22 69 67 65 01 14 47 63 95 64 24 60 28 74 08 12 38 22 89 90 70 47 47 35 18 50 20 30 81 34 62 13 45 43 18 27 45 85 87 02 32 37 57 61 12 80 88 73 81 66 51 47 07 07 62 76 06 59 39 30 01 99 20 95 51 11 31 31 97 65 69 96 32 03 12 41 14 40 15 82 37 07 87 07 91 65 03 75 67 29 40 54 77 81
61 63 42 14 09 74 31 22 03 77 41 75 03 77 19 74 57 30 72 38 12 11 60 88 57 65 16 22 57 94 19 44 66 83 35 58 11 75 42 61 90 78 91 45 39 59 69 44 82 80 24 46 11 70 31 12 25 80 62 49 12 55 48 71 69 48 73 36 00 37 23 89 26 62 47 96 96 83 16 63 76 84 83 43 07 10 37 15 74 03 49 18 94 92 99 37 23 94 29 05
57 62 57 85 16 68 32 59 69 34 09 36 85 06 02 28 72 26 24 30 73 83 72 92 70 79 03 90 41 82 47 52 22 08 34 27 18 19 35 64 08 62 37 64 58 52 08 84 21 92 53 49 33 04 81 66 44 33 56 06 07 92 41 62 26 28 84 74 07 30 46 42 35 05 75 14 17 96 27 75 27 99 97 24 25 13 44 48 91 11 43 17 53 45 95 82 98 94 41 52
02 05 09 54 92 10 22 32 10 82 29 66 61 39 39 53 76 78 16 32 04 38 46 08 43 18 31 29 02 97 19 30 20 97 78 95 05 22 26 23 43 44 84 63 30 39 95 84 47 54 73 07 72 40 70 01 85 93 51 92 87 53 51 34 35 48 44 04 50 58 69 10 98 90 18 81 50 86 83 23 48 86 34 06 46 45 59 73 07 82 12 22 56 32 22 43 74 83 32 31
15 35 17 76 29 05 35 12 46 69 02 77 20 29 33 08 17 44 71 07 58 76 49 75 21 34 73 16 92 19 93 89 81 06 33 73 03 32 43 09 44 84 94 92 89 05 99 95 02 61 36 64 72 95 25 23 12 26 27 57 27 20 25 97 06 51 25 92 38 09 85 18 83 53 50 95 16 32 69 93 88 23 71 91 30 20 80 34 48 38 12 99 35 83 66 33 34 17 59 32
42 42 41 92 71 22 83 93 15 78 38 56 62 75 56 75 17 01 45 28 32 58 48 02 53 63 36 16 89 95 71 22 44 31 04 85 00 71 74 42 15 55 73 04 21 90 01 86 49 70 94 31 47 46 99 14 53 88 42 58 46 08 32 38 72 57 69 33 87 75 78 73 70 78 79 30 00 29 55 78 60 81 10 44 66 85 29 13 34 05 77 32 62 68 75 78 97 08 27 92
84 63 90 14 08 59 54 43 60 96 99 04 54 03 03 57 06 76 51 26 50 90 62 41 38 54 97 59 34 88 10 21 41 53 58 11 72 48 80 16 07 56 95 53 56 45 32 54 37 91 61 65 82 55 52 79 24 73 84 53 49 68 24 85 89 72 13 62 50 48 72 96 22 17 24 66 98 14 43 69 02 81 02 07 61 27 43 38 41 62 68 83 59 08 59 79 45 53 57 79
59 97 43 03 47 04 83 81 97 52 62 70 72 54 56 24 39 93 50 65 15 61 24 23 46 96 98 03 91 21 40 88 50 14 32 86 76 62 02 78 62 32 42 12 66 66 13 41 17 70 53 36 69 42 36 54 91 72 86 36 23 76 98 71 35 98 66 01 59 62 61 93 44 68 45 41 36 53 93 37 59 84 16 06 92 80 15 14 94 45 14 26 51 33 95 92 61 47 86 93
12 49 85 97 01 35 37 48 52 62 48 16 02 05 19 41 14 76 40 76 09 01 20 85 68 64 11 76 06 86 37 76 32 35 35 61 44 72 13 33 20 35 00 17 32 77 36 85 80 15 51 29 98 43 56 06 68 21 71 90 56 45 97 71 61 31 92 90 26 29 00 99 18 84 87 28 15 71 52 80 84 65 50 18 17 21 62 89 27 90 63 44 39 21 54 73 01 63 50 95
30 35 53 60 12 50 34 12 49 32 69 67 49 29 01 78 33 11 96 50 80 56 43 60 94 18 63 91 28 78 09 39 87 50 70 76 59 44 54 39 89 33 56 58 82 60 17 68 71 84 53 89 05 28 97 40 03 01 63 75 04 19 31 36 38 05 32 31 48 47 04 81 17 26 94 63 80 51 56 21 91 64 38 36 79 55 70 91 79 31 69 05 65 99 62 54 70 94 38 74
33 24 50 81 26 58 35 31 04 74 27 22 63 47 52 64 79 64 81 14 78 90 17 28 78 71 71 46 89 35 90 54 66 23 78 16 49 68 83 47 92 52 28 36 41 45 72 28 81 97 86 73 33 90 06 86 49 47 12 44 39 76 64 05 36 53 94 40 73 14 25 86 21 24 16 35 62 47 48 03 36 85 14 75 34 45 18 43 36 49 73 98 03 65 26 35 11 11 73 09
37 67 77 23 85 92 40 20 88 60 65 84 88 93 42 85 52 74 87 74 94 76 16 00 56 80 12 08 86 03 35 51 30 90 43 75 06 45 91 11 70 31 06 15 63 19 79 06 32 06 61 46 24 87 39 88 32 96 90 80 36 55 77 63 03 99 86 89 44 90 80 77 17 44 24 43 30 64 62 17 11 26 40 29 78 85 45 25 63 62 12 45 52 17 40 94 86 97 71 33
83 51 92 78 26 65 42 92 08 87 17 62 31 19 18 25 91 33 68 39 26 93 81 30 54 59 02 50 15 10 97 42 40 28 99 37 96 98 62 60 96 01 35 06 21 42 55 29 06 88 24 41 88 85 95 40 15 34 11 18 33 22 66 11 50 18 25 75 39 54 38 65 91 56 73 86 56 02 87 17 61 46 20 92 33 89 81 59 55 69 06 82 19 17 76 21 09 40 44 65
40 40 94 94 23 05 37 71 67 36 69 68 02 35 76 09 27 06 67 96 17 08 41 09 01 72 89 71 90 92 32 73 31 14 81 15 85 60 95 51 93 98 76 67 94 20 79 79 80 69 70 89 30 39 86 39 82 05 01 87 68 35 07 84 08 54 87 42 53 01 81 41 28 61 61 16 98 57 27 19 87 69 37 93 02 59 27 26 94 35 80 36 69 71 42 14 34 45 11 78
63 21 12 92 16 10 06 81 85 60 51 27 52 17 17 12 86 71 11 48 09 66 21 92 36 23 62 36 64 79 93 62 07 02 46 06 12 19 78 44 17 06 40 43 38 35 49 95 60 92 12 58 99 18 56 83 86 80 47 35 22 42 67 39 36 72 45 60 63 14 07 32 24 39 84 60 06 61 38 19 47 75 52 54 54 88 24 68 72 82 99 52 20 14 82 61 14 17 78 65
71 94 92 93 85 55 29 03 34 28 18 83 48 39 10 42 81 13 59 42 74 58 84 72 55 49 62 04 88 53 85 40 11 67 25 19 10 20 90 46 08 86 55 58 18 97 41 87 73 61 65 22 47 51 35 76 39 59 85 10 29 01 74 50 86 36 19 86 25 87 81 84 15 84 95 65 99 81 03 55 21 65 02 78 34 06 99 49 16 42 11 84 74 68 79 57 23 97 75 17
14 36 56 11 73 63 36 07 97 42 32 00 97 05 97 81 10 14 55 64 63 23 63 44 42 35 62 56 96 87 56 52 49 04 46 73 27 30 39 48 60 46 63 15 94 63 78 22 52 24 54 61 80 27 55 96 63 28 83 24 00 34 25 65 34 15 80 31 10 85 16 49 66 90 79 44 23 32 60 13 57 17 74 24 29 33 62 69 63 46 35 20 40 46 41 28 67 11 02 02
79 57 62 78 57 87 88 75 44 96 22 43 07 44 88 53 38 24 47 07 50 43 77 06 79 86 57 89 80 06 23 06 97 34 18 42 11 96 48 21 75 10 95 89 65 85 06 03 76 50 80 12 55 49 33 57 10 17 38 93 73 40 05 31 84 77 16 44 43 10 09 42 64 15 17 09 65 03 05 98 77 02 27 17 91 81 34 23 02 83 22 12 54 54 52 58 03 38 94 76
72 06 92 01 12 69 60 99 41 32 08 22 20 91 45 30 19 65 03 90 83 88 12 05 62 18 61 19 04 15 71 88 84 10 17 93 61 12 96 12 16 39 04 58 04 76 64 05 09 90 51 15 31 74 34 11 57 73 62 60 58 16 56 03 46 97 85 73 58 26 21 88 12 61 75 57 57 29 98 33 24 87 71 59 85 33 27 92 45 25 40 44 88 20 68 26 87 84 46 73
67 60 50 13 77 09 04 67 63 02 86 80 91 89 09 23 13 86 34 69 43 79 00 73 07 84 80 98 18 17 76 08 55 69 60 44 24 21 51 44 21 40 13 85 52 84 87 40 06 64 63 81 82 67 83 96 17 51 49 34 98 22 79 15 66 95 46 97 85 53 58 76 22 87 96 79 87 97 42 52 73 25 36 49 45 08 89 78 89 71 87 57 26 86 72 32 02 12 59 39
65 74 60 77 57 48 03 21 00 29 75 48 59 65 75 58 11 81 86 77 15 49 54 62 04 93 02 30 07 96 71 00 05 41 60 26 96 87 33 71 97 15 47 56 42 66 69 77 73 42 79 74 17 29 68 28 83 27 33 54 98 35 88 60 18 20 76 31 43 87 75 90 07 49 66 86 01 75 87 45 55 19 05 77 93 21 13 26 83 74 35 92 01 54 37 52 37 55 00 31
70 84 93 93 59 63 27 22 60 65 26 24 36 04 54 25 40 35 67 04 96 04 90 41 54 32 78 20 79 05 19 15 56 41 28 49 63 55 77 44 92 61 35 63 16 47 93 88 22 26 19 44 16 70 27 84 71 22 00 86 89 19 22 29 67 14 79 15 00 63 28 38 81 44 54 64 65 07 64 76 99 96 34 73 24 48 21 39 29 85 88 34 87 36 82 68 10 70 82 87
34 91 40 37 98 41 12 89 23 59 91 21 44 72 74 00 62 45 13 78 28 67 38 24 47 56 35 47 84 06 84 65 68 11 42 69 61 13 50 31 29 68 12 12 57 10 10 04 70 29 84 30 73 16 66 91 17 71 22 53 64 99 11 61 94 16 77 29 11 46 34 29 71 40 49 34 30 45 33 44 52 40 24 97 05 22 72 07 79 31 39 73 08 45 68 47 75 86 81 21
